ResponseId,state,empsta,weights,hcity,zip_code,urban,suburban,rural,ext_earthquake_impact_wlb,earthquake_imp_1,earthquake_imp_2,earthquake_imp_3,earthquake_imp_4,earthquake_imp_5,ext_earthquake_cope,ext_earthquake_likely_repeat,ext_earthquake_affect,ext_earthquake_lkly_normal_business,ext_earthquake_lkly_stay_home,ext_earthquake_lkly_seek_shelter,ext_earthquake_lkly_social_connection,ext_earthquake_lkly_leave_town,ext_earthquake_lkly_supplies,ext_earthquake_lkly_follow_officials,ext_earthquake_lkly_comm_supports,ext_earthquake_wfh,ext_earthquake_car_travel,ext_earthquake_walk_bike_mode,ext_earthquake_transit_use,ext_earthquake_stay_home,ext_earthquake_stay_family_friends,ext_earthquake_check_family_friends,ext_earthquake_volunteer_community,CR,SE,PR,female,age_3150,age_5165,age_65p,age_cat,edu_bs,bs_grad,white,black,asian,hispanic_raw,hispanic_c,race_cat,in50,in50100,income_cat,hhsize1,hhsize2,hhsize_cat,child,dis_yes,work_out,tcom_no,sa_home,hhveh0,ac_raw,ac_c,PopDens_low,PopDens_medium,PopDens_high,PopDens_cat,EmpDens_low,EmpDens_medium,EmpDens_high,EmpDens_cat,NetworkDensity_low,NetworkDensity_medium,NetworkDensity_high,NetworkDensity_cat,Diversity_low,Diversity_medium,Diversity_high,Diversity_cat,TransitAccess_low,TransitAccess_medium,TransitAccess_high,TransitAccess_cat,NatWalkInd_very_low,NatWalkInd_low,NatWalkInd_high,NatWalkInd_very_high,NatWalkInd_cat
5003,3,3,0.028469608,1,85020,1,0,0,3,0,0,1,0,0,3,4,4,3,2,3,3,2,3,3,3,2,2,3,2,3,3,3,3,-0.754053782,0.238148152,-1.110770458,0,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,1,4
5005,3,2,0.049949924,1,85017,1,0,0,2,0,1,0,0,0,2,3,2,3,3,4,2,3,3,2,3,2,1,3,2,3,1,2,2,-1.230042282,-0.36992307,-1.75462834,1,0,0,0,1,0,0,0,0,0,2,0,5,1,0,1,0,0,3,1,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
5009,3,2,0.073997684,1,85212,0,1,0,3,0,0,1,0,0,1,2,3,4,5,4,4,4,3,2,3,2,3,2,3,2,2,1,3,0.502124597,0.898216298,0.101910305,0,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,1,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
5051,49,2,0.035025047,0,98201,1,0,0,3,0,0,1,0,0,1,4,4,3,5,1,1,1,5,5,5,2,2,2,2,2,4,3,3,0.618633718,-0.086675197,0.941876498,1,1,0,0,2,0,0,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,0,0,0,1,4
5058,3,2,0.02298756,1,85281,1,0,0,4,0,0,0,1,0,5,6,5,5,5,4,5,4,5,5,4,3,1,1,1,3,2,2,3,0.887454842,-0.085192069,-1.313806527,1,1,0,0,2,0,0,0,0,1,2,0,3,1,0,1,0,1,2,0,0,0,1,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
5063,49,4,0.023668385,0,98116,1,0,0,2,0,1,0,0,0,4,5,4,3,5,3,3,3,5,5,3,3,2,3,3,3,4,2,4,-1.765545648,0.350835503,0.38550073,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,1,-9,0,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,1,0,1,0,2,0,0,0,1,4
5064,49,2,0.053524276,0,98424,0,1,0,1,1,0,0,0,0,1,1,3,4,3,4,4,4,4,5,5,2,2,2,2,2,3,3,3,0.862262028,0.15948815,-1.226475794,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,0,0,-9,0,1,0,0,1,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,0,2
5067,49,2,0.027685195,0,98118,0,1,0,3,0,0,1,0,0,2,4,3,2,5,5,4,5,4,5,4,3,1,3,2,3,2,2,2,0.582343953,1.136728739,0.559951808,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,0,0,-9,0,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,3,0,0,0,1,4
5068,49,4,0.151552632,0,98118,0,1,0,1,1,0,0,0,0,1,5,3,5,1,2,5,4,4,4,5,2,2,2,2,2,2,2,2,-0.076241323,-1.259586397,-0.247042338,1,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,1,0,0,0,0,-9,0,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,3,0,0,0,1,4
5074,49,2,0.053524276,0,98424,0,1,0,1,1,0,0,0,0,1,1,3,5,5,4,3,2,3,5,5,2,2,2,2,2,3,3,3,0.282238954,1.733650924,-0.256069055,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,0,2
5079,49,2,0.721818284,0,98133,1,0,0,4,0,0,0,1,0,3,4,4,5,3,2,3,2,3,3,3,2,2,2,2,2,3,2,2,0.358753745,0.407610376,-0.065488803,0,0,1,0,3,1,1,0,0,1,2,0,3,0,0,3,1,0,1,0,0,0,1,1,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,0,1,4
5082,3,2,0.04113626,1,85233,0,1,0,4,0,0,0,1,0,2,2,2,2,2,4,4,4,4,4,4,3,1,3,3,3,1,1,1,0.334365492,0.022468712,-1.987738102,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
5084,3,2,0.020894264,1,85233,0,1,0,3,0,0,1,0,0,3,5,3,5,5,4,3,3,2,5,4,2,2,2,2,2,3,3,3,0.984548793,1.393782222,1.217152987,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,3,0,0,0,0,0,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
5131,31,2,0.675928437,0,7008,1,0,0,3,0,0,1,0,0,4,4,4,3,3,3,3,3,3,3,3,2,2,3,1,3,2,2,2,-1.020624999,0.313711669,-0.394334581,0,1,0,0,2,0,0,1,0,0,1,1,1,1,0,1,0,1,2,0,0,0,1,0,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,0,1,4
5135,3,2,0.023106549,1,85306,1,0,0,3,0,0,1,0,0,2,4,2,5,5,4,2,5,5,4,5,2,3,1,1,1,2,2,2,-0.296938841,1.79082579,-0.782617416,1,1,0,0,2,1,1,1,0,0,2,0,4,0,1,2,0,1,2,1,0,0,1,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,0,1,4
5158,49,2,0.012671652,0,98272,0,1,0,1,1,0,0,0,0,1,3,1,3,2,2,4,3,5,5,4,2,1,3,1,2,2,2,2,0.248939079,0.009257625,-0.824989657,1,0,0,0,1,1,1,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,0,1
5159,39,2,1.696694533,0,17044,0,1,0,2,0,1,0,0,0,1,1,0,4,4,4,5,5,4,4,5,3,3,1,3,3,1,2,1,0.088435539,0.723473039,0.68813912,0,0,1,0,3,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,0,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,0,2
5164,14,4,2.231191174,0,60521,0,1,0,1,1,0,0,0,0,1,1,0,2,2,1,5,5,5,4,3,3,1,3,1,1,2,2,2,0.117763564,-0.21993269,0.958109746,0,1,0,0,2,0,0,1,0,0,2,0,4,0,0,3,0,0,3,0,0,0,0,1,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,0,3
5167,31,2,0.369853641,0,7306,1,0,0,1,1,0,0,0,0,1,4,3,1,4,4,4,5,5,5,5,2,2,2,1,3,2,2,2,-0.029498786,-0.225773607,-0.483950295,0,1,0,0,2,1,1,0,1,0,2,0,2,0,1,2,1,0,1,0,0,0,1,0,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
5180,31,4,0.563019409,0,7095,1,0,0,1,1,0,0,0,0,2,3,3,2,4,5,4,3,5,5,5,2,2,2,2,1,3,2,2,0.970501428,0.57908719,0.650188921,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,1,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,0,1,4
5183,39,2,1.196745862,0,18302,0,1,0,2,0,1,0,0,0,3,4,4,3,4,5,3,3,3,5,5,1,2,2,2,1,1,1,1,-0.685503853,1.394384607,0.859183002,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5185,26,2,2.565499778,0,63048,0,1,0,5,0,0,0,0,1,1,5,5,5,5,5,5,4,5,5,5,3,3,3,3,3,2,2,2,1.042495716,1.449658345,0.736586008,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,1,0,0,0,0,0,-9,0,1,0,0,1,1,0,0,1,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,0,2
5190,33,2,1.235701946,0,10013,1,0,0,4,0,0,0,1,0,3,5,3,5,4,5,5,4,4,4,4,2,3,2,3,2,3,1,3,0.370528262,0.715130047,0.065559567,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,3,1,0,1,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
5206,33,2,2.18303434,0,10467,1,0,0,1,1,0,0,0,0,1,4,1,5,2,3,3,3,5,5,5,3,1,3,3,3,1,1,2,-1.0905669,0.063040346,0.622475558,0,1,0,0,2,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,-9,0,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,3,0,0,1,0,3
5226,31,2,1.723672498,0,8835,0,1,0,1,1,0,0,0,0,1,2,1,4,2,1,1,3,4,1,1,2,2,2,2,2,3,3,3,-2.076160098,-1.49700955,1.647271272,0,1,0,0,2,0,0,1,0,0,2,0,4,0,0,3,0,1,2,0,1,1,1,1,0,-9,0,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2
5238,7,2,2.381884302,0,6877,0,1,0,3,0,0,1,0,0,3,3,3,4,4,4,3,4,4,3,4,3,1,1,1,3,2,2,2,-0.319588047,0.781502856,0.137134677,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,0,1
5242,26,2,1.750773843,0,63640,0,1,0,1,1,0,0,0,0,1,1,0,1,3,5,5,5,5,5,5,2,1,3,1,3,2,2,2,0.112004337,1.764557837,0.839271859,0,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,1,1,0,1,1,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,0,2
5243,31,4,1.352009825,0,8012,0,1,0,3,0,0,1,0,0,3,4,3,4,4,4,4,4,4,4,4,2,2,2,2,2,3,3,3,0.067731785,0.818495615,0.088087581,0,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,0,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,0,3
5257,39,2,2.127584271,0,17044,0,1,0,4,0,0,0,1,0,2,3,4,5,4,5,4,5,4,4,5,2,3,3,1,1,3,3,2,1.207762296,0.863428847,-0.32162131,0,1,0,0,2,0,1,1,0,0,1,1,1,0,0,3,0,0,3,1,0,0,0,1,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,0,2
5265,33,2,0.272787426,0,10467,1,0,0,3,0,0,1,0,0,1,5,4,4,3,4,2,1,4,3,2,3,3,3,1,3,3,2,2,-1.335476975,0.789303006,1.104697531,0,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,1,1,0,0,0,-9,0,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,3,0,0,1,0,3
5273,31,2,0.318459523,0,8003,0,1,0,2,0,1,0,0,0,3,4,2,4,2,4,3,2,3,4,4,2,3,2,3,3,3,2,1,-0.906849012,0.368437283,0.169486101,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,0,0,1,0,3
5285,10,2,7.052656891,0,34275,0,1,0,3,0,0,1,0,0,1,1,2,4,3,2,1,1,5,3,3,2,2,2,2,2,4,4,4,0.994248401,-1.444881331,1.429095413,1,0,1,0,3,0,1,1,0,0,2,0,4,0,0,3,1,0,1,0,0,0,1,1,0,-9,0,1,0,0,1,1,0,0,1,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,0,2
5312,45,2,3.301964635,0,76226,0,1,0,2,0,1,0,0,0,2,3,3,1,4,4,5,5,5,5,5,1,1,1,1,3,2,2,2,1.146259068,0.491058773,0.793375467,1,1,0,0,2,1,1,0,0,1,2,0,3,0,0,3,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,0,2
5337,33,2,1.341673648,0,10029,1,0,0,5,0,0,0,0,1,1,5,5,5,5,4,5,5,5,5,5,3,3,3,3,3,2,2,2,0.444152752,1.253774769,1.153167447,0,0,0,0,1,1,1,1,0,0,2,0,4,0,0,3,1,0,1,0,0,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,0,3
5352,9,2,0.285368106,0,20011,1,0,0,4,0,0,0,1,0,4,5,3,2,2,4,4,2,1,3,3,1,1,3,1,3,2,3,2,-0.666740545,1.518515679,-0.601980827,0,0,0,0,1,1,1,0,1,0,2,0,2,0,1,2,0,0,3,1,0,1,1,1,1,-9,0,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,2,0,0,1,3,0,0,0,1,4
5358,18,2,2.179462458,0,40353,0,1,0,2,0,1,0,0,0,2,1,3,4,4,1,1,1,5,5,4,2,1,1,1,3,1,2,3,0.719969388,-1.860398119,0.171247831,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
5380,14,2,4.6714421,0,60544,0,1,0,2,0,1,0,0,0,2,2,2,2,4,4,4,5,3,4,4,2,2,2,2,2,3,4,2,0.282440889,0.867176448,0.651573038,1,0,0,0,1,1,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,1,1,0,1,1,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
5385,36,2,0.715779434,0,45801,0,1,0,1,1,0,0,0,0,1,1,0,5,5,5,5,5,5,5,5,2,3,1,1,1,1,2,2,-1.715622312,1.591354977,1.335627155,1,0,0,0,1,0,0,0,1,0,2,0,2,0,1,2,0,0,3,1,0,0,0,0,0,-9,0,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
5395,10,2,0.794507772,0,32534,0,1,0,3,0,0,1,0,0,2,5,2,3,5,2,2,2,4,3,3,3,1,1,1,3,4,3,4,0.196329238,-0.970744825,0.250735233,1,0,0,0,1,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,1,1,0,-9,0,1,0,0,1,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,0,3
5401,45,2,2.096187223,1,77505,0,1,0,5,0,0,0,0,1,2,1,0,1,5,5,5,5,5,5,5,2,2,2,2,2,3,3,3,-0.623542144,1.140477667,-0.028136383,1,1,0,0,2,0,0,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,1,1,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,0,2
5413,48,1,0.389644796,0,23222,0,1,0,3,0,0,1,0,0,2,3,3,1,2,4,3,2,5,3,4,2,1,1,1,3,3,2,3,-0.331582611,0.392002351,0.563428122,0,0,0,0,1,0,0,0,1,0,2,0,2,1,0,1,0,0,3,1,0,1,1,0,0,-9,0,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,1,4
5414,36,2,0.497245972,0,43065,0,1,0,3,0,0,1,0,0,2,4,5,4,4,5,5,4,4,5,5,2,3,3,2,1,3,2,3,0.703704833,1.316675317,0.863602734,0,1,0,0,2,0,1,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,1,1,0,-9,0,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
5418,45,1,0.670207885,1,77014,0,1,0,3,0,0,1,0,0,2,5,4,4,5,3,3,4,4,5,3,3,2,2,3,3,1,1,4,-0.813611317,0.546105919,0.792177188,0,0,0,0,1,0,0,0,1,0,2,0,2,1,0,1,0,0,3,0,0,1,0,0,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,0,0,0,1,4
5420,11,2,1.535811408,0,30311,0,1,0,3,0,0,1,0,0,1,3,2,3,4,3,4,2,3,3,3,2,2,3,2,2,3,2,2,-0.849085224,0.243209007,-1.040977825,0,1,0,0,2,0,0,0,1,0,2,0,2,0,1,2,0,0,3,1,0,0,0,0,0,-9,0,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,0,1,0,2,0,0,1,0,3
5447,7,2,0.548687098,0,6076,0,1,0,2,0,1,0,0,0,3,2,3,4,3,2,4,4,4,5,5,2,2,2,2,2,3,3,3,0.657223851,0.738261299,0.483164121,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,1,0,0,1,0,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,1
5462,9,2,0.723690892,0,20011,1,0,0,4,0,0,0,1,0,1,4,4,4,4,3,4,3,4,5,4,2,2,2,3,2,3,4,2,-0.235150262,0.313348346,0.909109165,0,1,0,0,2,0,0,0,1,0,2,0,2,0,1,2,0,0,3,1,1,1,0,0,0,1,1,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,2,0,0,1,3,0,0,0,1,4
5468,39,2,3.068109418,0,18018,1,0,0,4,0,0,0,1,0,2,5,2,3,4,1,4,2,1,2,4,3,3,3,3,3,1,2,2,-0.540866526,0.408542001,-1.833433628,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,2,0,1,2,1,0,0,0,1,0,0,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
5471,33,4,0.077506947,0,13905,1,0,0,3,0,0,1,0,0,2,3,3,4,4,4,4,3,4,4,4,2,2,2,2,2,3,3,3,-0.055758926,1.056876621,0.049304181,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,0,2
5488,45,2,1.778729395,1,77384,0,0,1,1,1,0,0,0,0,1,1,0,3,5,4,4,4,5,4,5,3,3,3,3,3,2,2,2,0.753545307,0.920998362,0.847785961,0,1,0,0,2,0,0,0,1,0,2,0,2,0,1,2,0,0,3,1,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5501,34,2,0.558193358,0,27292,0,1,0,4,0,0,0,1,0,2,5,4,4,4,4,4,4,4,4,4,3,3,3,1,3,1,2,1,-0.176161939,1.001368967,0.630708082,0,0,0,0,1,1,1,0,1,0,2,0,2,0,1,2,0,1,2,1,0,0,0,0,0,-9,0,1,0,0,1,1,0,0,1,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,0,1
5513,23,1,0.517540839,0,48910,0,1,0,3,0,0,1,0,0,2,5,3,5,4,5,4,4,2,4,3,3,2,3,3,2,2,3,2,-0.235446118,-0.165336268,-1.58968021,0,0,0,0,1,0,0,0,1,0,2,0,2,0,1,2,0,0,3,1,0,1,0,1,0,-9,0,0,1,0,2,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,0,0,1,0,3
5522,3,2,0.01308686,0,10940,0,1,0,3,0,0,1,0,0,2,1,3,4,2,4,4,4,4,4,4,2,3,2,3,2,2,2,3,0.148501091,0.793040711,0.119110752,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,3,1,1,0,0,0,0,-9,0,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,3,0,1,0,2,0,1,0,0,2
5523,31,4,0.128875067,0,8081,0,1,0,1,1,0,0,0,0,1,2,1,4,5,2,4,5,5,5,5,1,3,1,1,3,2,2,2,0.618464362,-1.283072779,0.1791943,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,3,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,1,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,0,2
5525,36,1,0.915316981,0,45255,0,1,0,2,0,1,0,0,0,2,3,3,2,3,2,3,4,2,4,2,1,3,3,1,3,1,3,1,-1.19785945,0.079882403,-1.851030514,0,0,0,0,1,0,0,0,1,0,2,0,2,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,0,3
5527,48,2,0.493518231,0,23225,0,1,0,1,1,0,0,0,0,1,1,2,4,3,1,5,1,5,5,3,2,3,1,3,2,2,2,3,0.368388674,-0.274812816,-0.555635342,0,0,0,0,1,0,0,0,1,0,2,0,2,1,0,1,0,0,3,1,0,0,1,1,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
5528,23,2,0.61892671,0,49444,0,1,0,3,0,0,1,0,0,3,3,3,4,2,3,1,5,3,2,4,2,1,2,3,2,3,1,3,-1.799511313,0.38868168,1.096221442,0,0,0,0,1,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,0,1,0,0,2
5529,45,2,0.514816209,1,76112,0,1,0,2,0,1,0,0,0,3,2,3,2,2,5,4,5,4,4,5,3,1,3,3,2,2,2,2,-0.28409893,-0.419203085,0.392709575,0,0,0,0,1,1,1,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,-9,0,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,0,1,0,2,0,0,1,0,3
5538,33,2,0.813073066,0,11701,1,0,0,1,1,0,0,0,0,1,4,5,4,5,5,5,4,4,4,4,2,2,2,2,2,3,3,3,0.738656396,1.014945737,0.14249007,0,1,0,0,2,1,1,0,1,0,2,0,2,0,0,3,0,0,3,1,0,0,0,1,0,1,1,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,0,0,0,1,4
5549,23,2,0.176608355,0,48227,0,1,0,5,0,0,0,0,1,1,4,4,4,5,4,5,5,5,5,5,2,2,2,2,2,3,3,3,0.776473542,1.240632474,1.14234345,0,1,0,0,2,1,1,0,1,0,2,0,2,1,0,1,0,0,3,1,0,0,0,1,0,1,1,0,0,1,3,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0,3
5561,21,3,0.110993748,0,21205,1,0,0,4,0,0,0,1,0,4,2,3,3,4,5,5,4,5,5,4,1,3,1,3,1,2,2,3,-1.756253817,1.374939078,1.238617108,0,0,0,0,1,0,0,0,1,0,2,0,2,1,0,1,0,0,3,1,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,3,0,0,0,1,4
5570,33,2,0.503469114,0,10453,1,0,0,4,0,0,0,1,0,3,4,3,4,5,4,2,4,5,4,5,2,3,1,2,3,4,1,3,0.443888034,0.227404941,0.243154382,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,2,0,0,3,0,0,1,0,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,0,0,1,0,3
5577,37,4,1.087085136,0,74115,0,1,0,1,1,0,0,0,0,1,4,0,4,2,2,1,1,1,2,1,2,2,2,2,2,4,2,3,-0.50517958,-0.317484927,0.253952041,0,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,0,1,2,0,0,0,0,1,0,-9,0,0,1,0,2,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
5598,19,2,0.594886704,0,70131,0,1,0,4,0,0,0,1,0,2,4,3,4,3,2,3,4,4,5,2,2,2,3,3,2,2,3,2,0.034498135,0.304546998,-0.439567225,0,0,0,0,1,0,0,0,1,0,2,0,2,0,1,2,0,1,2,0,0,0,0,0,0,-9,0,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
5600,11,1,1.439650989,0,30667,0,0,1,3,0,0,1,0,0,2,3,4,3,3,3,4,2,3,3,3,1,3,3,3,3,2,2,2,-0.829249698,0.705654966,-0.14167306,0,0,0,0,1,0,0,0,1,0,2,0,2,1,0,1,0,0,3,1,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
5610,33,1,0.193718776,0,7008,1,0,0,4,0,0,0,1,0,3,2,2,3,2,4,1,3,5,2,5,2,3,1,1,1,2,2,2,-0.104185134,0.955279274,-1.096899754,0,0,0,0,1,1,1,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,0,0,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,0,1,4
5615,45,2,7.416529764,1,78582,0,1,0,2,0,1,0,0,0,1,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,-2.206383661,1.355087902,1.204837968,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
